# Event number   W pT    | Delta eta j1,j2 |     Delta R j1,j2   m j1, j2        N of jets       j1 pT   j2 pT   Centrality      | Delta Phi l1, l2 |    m l1, l2        Empty   | Delta eta l1,l2 |     mET (scalar)    mET phi         dijet min distance      Zeppenfeld Var          Cos |tot phi|   Cos | deltaphi(j1+j2,l1+l2) |   Empty   Weight
4286227609691783943	76.9843	2.38161	3.54328	545.638	4	177.173	130.274	-0.144368	1.36784	77.013	0	0.968719	634.392	1.71079	1.75789	0.629148	0.67742	-0.19487	0	1.95199e-07
12608281476766005536	200.026	0.888862	3.12097	741.421	4	427.034	263.929	-2.55093	1.36662	82.6587	0	1.44428	1174.97	2.5654	2.17011	2.4789	0.964619	-0.595286	0	0.0185472
15912127261188363793	90.3544	0.846919	2.25921	85.5862	2	50.7878	38.2342	-0.944879	2.1235	119.68	0	1.78664	265.665	5.5391	0.889842	0.541254	0.783142	0.786284	0	0.931866
13766719896232745283	111.705	3.68804	4.58666	444.505	2	111.945	42.0661	1.75459	2.47298	75.4142	0	0.0292998	296.636	3.2549	2.00773	0.993113	0.747053	-0.966486	0	7.6522e-06
6506941470353404438	118.29	2.17738	3.69464	310.812	2	150.994	58.5311	-0.448063	4.3881	85.0884	0	0.758899	377.551	0.247962	1.3676	0.618085	0.702539	-0.823855	0	0.0307854
11626348614979683777	112.131	5.12186	5.32889	717.095	2	81.3623	37.7331	0.830578	2.18024	78.3929	0	0.60463	324.592	4.39288	1.47083	1.98175	0.830574	-0.728096	0	0.0256695
1093720370112184457	780.403	3.02378	3.08011	867.33	2	303.773	130.262	-1.54786	0.757718	49.8138	0	1.00978	541.557	4.06215	2.84279	2.52064	-0.48988	-0.981846	0	0.197472
223536213798660319	526.919	3.204	3.47821	586.281	2	371.792	38.1277	0.785493	5.55972	106.611	0	0.367475	693.055	0.0638939	2.61215	0.566804	0.999418	-0.99749	0	0.00165633
6952877071475357307	86.416	2.1829	3.25108	266.693	2	107.309	63.1407	-0.598297	0.451488	39.4111	0	0.567529	374.456	5.54469	1.42357	1.39593	0.735236	-0.608005	0	0.00325122
16994947777704028915	93.6296	0.591211	2.04633	123.31	3	87.3485	55.1805	-1.24335	1.21005	49.4718	0	0.0370748	357.733	5.85184	1.56948	1.71192	0.97939	-0.963801	0	0.000800366
8124029798106741416	109.736	5.16342	5.26003	1217.94	4	109.693	77.7261	0.00338485	3.75127	85.3564	0	0.691906	460.66	2.0065	0.968987	2.7487	0.87328	0.937316	0	0.0241976
6652334571642774789	73.57	0.585664	3.0919	181.788	3	114.843	66.1407	-0.322265	1.53547	49.6445	0	0.292952	319.249	5.99109	0.838719	0.175911	-0.777338	-0.414421	0	0.0453444
3971917103702173409	73.5838	0.790057	1.11168	38.1095	2	34.4023	32.8859	-0.555465	2.49179	60.8061	0	0.000692291	187.052	5.75443	0.670117	1.59544	-0.992976	-0.239574	0	0.000718507
4019093536850626063	62.4827	1.85334	3.44609	142.005	2	62.214	38.2131	-0.740704	4.73593	93.2682	0	1.99596	228.61	2.01727	1.38088	0.414371	-0.121609	-0.390625	0	0.0624169
