# Event number 	 W pT  	 | Delta eta j1,j2 | 	 Delta R j1,j2 	 m j1, j2 	 N of jets	 j1 pT 	 j2 pT 	 Centrality 	 | Delta Phi l1, l2 | 	 m l1, l2 	 Empty 	 | Delta eta l1,l2 | 	 mET (scalar) 	 mET phi 	 dijet min distance 	 Zeppenfeld Var 	 Cos |tot phi| 	 Cos | deltaphi(j1+j2,l1+l2) | 	 Empty 	 Weight
17244251623779360697	67.8067	1.3233	2.687	143.237	2	75.6213	50.0905	-1.49365	3.01397	84.6767	0	1.74978	255.445	3.53089	0.59637	3.39924	0.0387087	0.164742	0	0.00124562
776596872528974331	424.136	0.317664	1.06805	288.127	5	397.77	186.362	-1.88434	5.17849	129.326	0	0.270274	1267.77	6.05193	2.69851	2.0866	0.97634	-0.997596	0	0.00281155
5704014245189162180	109.228	0.276603	2.66848	115.531	2	67.1027	51.4833	-2.64526	2.18289	87.5364	0	1.47212	214.516	4.86214	1.84404	1.29403	0.998783	0.729616	0	0.0335255
16521285622022829326	274.702	0.375663	3.13379	593.904	3	430.947	197.094	-2.02705	3.44253	67.2517	0	0.17802	808.837	6.06932	2.2005	3.30793	0.952476	-0.66494	0	1.22128
15270201721218191434	108.624	2.32187	3.06247	191.939	3	82.3681	39.6747	0.488491	2.03141	94.3647	0	0.910821	296.464	2.41177	1.20176	0.796678	0.811943	-0.956189	0	0.1412
9427569042273579105	156.287	0.21465	2.14917	142.641	2	120.342	53.943	-1.14638	0.845665	75.5547	0	1.31162	285.938	3.03743	1.57996	0.677757	0.17779	-0.821624	0	0.170562
2608329156152490123	257.289	0.0963454	2.09356	342.325	2	198.474	195.802	-0.699693	2.9226	173.051	0	0.486129	663.199	2.5738	0.937979	0.540775	0.922333	-0.96334	0	1.35469
2111908276701130595	267.465	0.0879347	1.99919	529.973	3	354.069	277.022	-1.3834	1.2748	206.717	0	1.52543	1149.37	2.25206	1.39913	0.170634	0.820632	-0.790702	0	0.039844
12909935589713158474	983.678	0.407263	0.549282	169.837	4	672.966	124.342	-0.252678	0.274878	85.4906	0	0.876711	1244.33	0.177392	2.68661	0.0191852	0.903945	-0.997287	0	0.0190344
149288456260590084	137.533	2.63859	3.14795	334.375	3	117.538	65.7241	-0.322181	5.235	176.69	0	2.79747	421.549	4.72224	1.47603	0.00228226	-0.409942	-0.933882	0	0.29145
1713453948164753283	48.5972	3.84888	4.84658	349.933	2	72.1808	34.4026	1.5884	2.53176	67.2782	0	0.226431	247.567	0.845178	2.42982	1.39471	0.263887	0.996333	0	0.00028981
8647227486499011288	553.347	2.39995	2.79001	599.289	4	308.093	107.151	0.705516	0.54863	72.3952	0	0.570573	800.557	0.147801	2.1306	0.0142426	0.751725	-0.971384	0	0.300924
4701325487551975067	41.9427	0.888336	1.43251	50.1003	2	36.3034	33.4372	-1.94401	3.18098	187.13	0	2.06927	413.416	0.00318728	0.329273	0.853524	-0.793198	-0.974951	0	0.000294218
245193115257389411	151.74	2.43926	3.29472	292.645	2	102.527	65.2947	-0.47444	2.40646	170.497	0	0.79721	488.084	2.45196	0.554846	1.97043	0.574472	-0.997949	0	0.0648888
12992883689338241776	186.744	1.92222	2.01728	145.813	2	70.2628	56.206	0.584988	3.76029	121.837	0	0.0996159	289.459	5.95596	0.982128	0.0446046	0.928472	-0.99673	0	0.147304
3886451734754361907	146.222	2.14241	3.38198	802.435	3	329.604	188.102	-0.0823187	1.11009	194.441	0	1.97464	833.504	3.09064	0.923436	0.839941	-0.17574	-0.850105	0	1.75044
641611426531120103	65.7613	3.66753	4.5108	415.712	3	79.1316	53.3489	0.698559	2.28873	62.7967	0	0.42889	315.934	0.983468	1.20085	1.75346	-0.986725	-0.385255	0	0.0290262
6671957831185501241	142.276	0.379717	2.87529	644.936	5	548.736	186.373	-1.27633	4.16137	141.58	0	0.992925	1287.17	0.248205	1.22725	1.68955	0.59674	-0.601886	0	0.00619493
15609194301400770351	107.297	1.51071	3.06619	125.966	2	59.164	39.6601	0.131446	1.49911	49.8097	0	0.619513	237.655	6.26182	0.932701	0.0394964	-0.88561	-0.267821	0	2.03952
6779298072519489646	63.2789	1.38231	3.06737	134.777	2	68.0997	43.4734	-0.415942	3.97313	76.1621	0	0.106368	250.682	2.08727	1.75476	1.63472	0.618581	0.516108	0	0.248167
10841183252290979796	719.37	0.989387	1.61349	382.66	2	410.774	142.017	-0.218511	0.944538	125.205	0	0.648281	849.054	3.25281	1.8374	0.628709	0.949631	-0.995969	0	0.030736
2094870678888656386	303.802	0.368197	1.45786	239.403	2	226.915	138.4	-1.25714	2.14355	351.198	0	1.44012	755.113	2.28461	1.78371	0.698421	-0.327805	-0.999845	0	0.219048
1674085046877423327	107.185	0.00368497	0.496442	25.0387	2	54.0643	42.3902	-2.76654	4.14504	193.54	0	1.62046	341.763	4.90558	2.79983	2.80349	0.360404	-0.476621	0	0.046133
8594851598249942869	162.61	0.599205	1.56893	88.7382	2	75.5587	48.9527	-1.04331	1.40774	37.1863	0	0.0723738	225.462	1.8778	1.95106	1.36202	-0.972598	-0.999891	0	0.161973
6837381687974970210	137.701	2.43248	3.7883	814.77	2	253.793	194.696	0.276715	3.42062	133.37	0	1.74637	633.07	4.08803	1.94956	0.249393	-0.995428	-0.738087	0	0.000755128
11364968909309625548	207.085	4.36388	4.42114	828.119	2	102.47	86.6836	1.09048	2.39714	212.15	0	0.97858	486.857	4.87495	1.80377	0.194385	-0.888386	-0.997061	0	-0.00142835
1380141205056851747	69.1876	0.518126	3.09364	875.88	2	427.964	419.674	-0.612749	4.56509	68.1444	0	0.859258	979.931	2.78698	0.948502	0.990142	-0.416199	-0.302932	0	3.17174
7817385498906029401	233.404	3.01361	4.26614	438.687	2	258.908	33.0696	0.211662	0.796811	80.8987	0	0.29396	515.179	1.88528	0.530994	1.22144	-0.706172	-0.997891	0	0.0803663
17562414234924157002	376.66	1.06683	1.07453	102.516	3	101.25	81.0339	0.206193	1.14382	84.1575	0	0.546751	471.212	2.78339	2.09908	0.107384	0.455473	-0.952101	0	0.0898577
1177147117283727619	828.247	1.3103	1.32118	204.305	2	621.959	32.3806	0.432849	0.338991	111.224	0	0.285033	1230.57	2.03564	2.88357	0.0376795	-0.77002	-0.999999	0	-0.00749322
8473528827317956264	105.794	0.160545	2.13962	145.421	2	105.68	64.5935	-1.339	2.85382	232.986	0	2.69193	341.095	3.32618	1.73127	1.00971	0.770085	-0.997187	0	0.176911
11257353980875078495	135.038	1.7277	3.35907	333.472	7	123.901	115.241	-0.526242	3.05333	107.542	0	0.0730401	677.372	1.0674	1.44642	1.83751	-0.933188	-0.780581	0	2.19655e-05
16168005857998455969	736.338	1.12224	2.46063	331.346	3	446.032	53.1451	-2.28293	1.04966	78.7024	0	0.884724	721.454	2.14525	1.44993	2.67879	-0.556402	-0.999136	0	3.25002e-06
807738354625462022	144.525	2.21593	2.54163	264.715	3	99.9408	81.1664	0.335464	1.14431	40.9878	0	0.353534	330.149	3.76371	1.97448	0.493255	-0.932288	-0.492192	0	0.863177
275483337352022237	89.5522	0.966654	3.04352	253.753	2	130.18	99.7072	-0.95916	3.22821	81.8899	0	1.08552	369.9	3.60125	1.41988	2.85043	0.0780657	-0.111667	0	0.164758
15908375916774488120	44.8926	0.664442	3.18657	501.258	3	279.957	201.051	-2.91696	0.290779	289.634	0	4.20325	781.248	6.10436	1.35413	1.54598	-0.557669	0.789175	0	0.200154
16624552841832570444	106.61	3.62481	3.92694	227.495	2	40.6382	33.7605	0.462048	3.68501	130.459	0	1.12525	227.437	1.46054	1.02884	2.21087	-0.677514	-0.885503	0	0.220412
17426412581677166174	89.8966	0.135536	0.594554	35.3723	3	78.6316	37.8004	-0.67192	2.53858	174.838	0	0.564924	459.27	2.81713	0.560089	0.58871	0.978499	-0.885785	0	0.0220677
17090175687298432198	76.4435	2.05372	3.32156	360.033	2	148.36	90.1847	-1.42362	3.87493	419.096	0	1.96674	551.769	1.62042	0.543331	2.54136	0.83165	-0.984006	0	0.0343071
12854872580004941912	37.2307	1.47915	3.10955	402.039	4	165.588	148.621	-0.18915	0.85122	36.5155	0	0.603743	586.294	5.16568	1.39369	0.452322	0.292048	-0.993757	0	0.920971
17761686733770012769	411.101	3.13283	3.14613	495.519	3	119.699	95.302	1.00288	0.982924	59.7317	0	0.48707	478.673	4.89768	2.59828	0.263762	-0.991074	-0.981267	0	0.240518
6767565866800662463	195.551	0.672014	0.720697	51.2685	2	94.1629	47.2512	-1.46233	4.28097	80.173	0	0.258221	302.934	2.48786	1.80477	2.02264	-0.839358	-0.782971	0	0.000530316
5834571227444826926	366.933	1.81912	1.89908	213.077	2	124.091	78.5065	-0.257796	1.56028	71.7604	0	1.10505	363.11	5.55479	2.26785	1.04688	-0.329795	-0.978654	0	0.583865
14336678741098278262	86.8599	1.19567	3.15489	161.891	2	77.3967	60.3245	-1.68461	3.52965	111.948	0	0.747404	339.874	2.21391	1.83875	3.0155	0.989397	-0.910536	0	0.0628271
8221498567738205790	122.419	3.25608	4.06663	551.895	3	111.558	99.1512	-0.00811216	1.58517	142.849	0	1.201	511.524	2.08967	1.04512	1.6176	-0.914843	-0.990474	0	0.0666816
6887628293888496024	213.69	1.35333	1.87362	129.655	2	146.914	31.6763	0.483847	1.09677	55.5391	0	0.2068	353.966	6.21426	2.09475	0.0681305	0.757011	-0.964478	0	0.0972704
2769890456094757232	221.681	0.685359	0.899962	42.8885	2	69.6163	31.0788	-0.342321	3.62831	49.8174	0	0.268731	255.008	5.29218	1.36951	1.85418	-0.0953882	-0.999944	0	0.208577
10135922267789710342	177.126	2.07915	2.06842	116.359	3	47.0329	46.668	-0.0947939	5.60621	36.8987	0	0.0699399	277.727	1.3178	2.48448	1.05554	0.108825	-0.968915	0	0.00665873
6283508029246682961	348.557	3.4095	3.7076	607.764	2	189.133	64.7298	0.394335	0.958907	99.6701	0	1.9824	374.826	3.40416	2.19628	0.680596	0.816643	-0.993657	0	0.22417
3659175944754653157	1086.84	0.957896	1.76955	530.206	4	612.602	157.936	-1.35697	0.772101	29.1412	0	0.013743	1030.79	3.61056	2.79434	1.83201	0.710736	-0.998484	0	0.000172945
9316803618305328600	95.8582	0.609613	2.55502	206.753	3	174.486	61.4763	-1.13974	1.63656	174.469	0	1.27624	567.12	6.02696	1.23154	0.482819	-0.49656	-0.956905	0	0.087784
8633743443195983543	136.35	1.05552	2.04973	92.5513	2	59.742	38.3729	-1.64966	0.895092	42.4896	0	0.40049	300.598	5.42868	2.81569	1.82829	0.98655	-0.949608	0	4.48312e-09
8423968331134058157	292.439	1.34725	2.96637	450.492	3	278.975	123.379	-0.208978	1.79136	71.845	0	0.23202	627.52	4.05435	1.3581	0.725066	-0.696704	-0.984418	0	0.221367
10591506898766950732	230.043	1.35721	3.41557	1045.27	3	542.381	326.48	-0.42163	0.819424	138.291	0	1.2663	1186.92	1.1509	0.520223	0.0312806	-0.999957	-0.963019	0	0.954062
5250856408043428397	324.79	2.42537	2.85729	306.682	3	142.605	58.3206	-0.178854	0.144518	27.4239	0	0.408327	419.195	0.714387	2.40128	1.19792	-0.635981	-0.895009	0	6.76344
3684194945682342428	260.357	2.61373	3.30024	827.919	2	292.739	160.474	0.0575282	0.0366183	135.559	0	1.51417	752.015	0.867729	1.87598	0.138744	0.808853	-0.989387	0	0.186133
12929421696524742522	148.077	2.48926	3.90512	1012.02	3	295.221	245.271	-0.861321	3.50282	69.0306	0	0.4514	670.69	5.59674	1.11061	2.49527	0.570376	-0.803868	0	0.0462441
4708407264703393260	58.2621	1.65432	2.96416	263.754	2	104.931	94.9022	-0.289044	2.12093	159.573	0	0.197828	449.763	4.59568	1.5913	1.68017	0.631311	-0.818728	0	0.00909039
15583115608122811924	137.438	2.91556	3.92605	316.343	2	81.9494	60.1187	-2.07998	1.73365	46.0291	0	0.374128	230.456	3.96528	2.38699	3.73471	0.177	0.986647	0	0.015828
624819069574159931	201.678	0.537495	2.69368	189.753	2	173.19	50.373	-0.823553	2.26939	92.1403	0	0.490647	383.282	2.75368	1.05816	0.386707	0.906439	-0.95386	0	0.84568
18135390453984026669	286.726	1.67883	3.36444	264.826	2	229.374	40.6831	-0.679991	0.716387	54.2499	0	1.00753	373.968	1.47134	1.35615	1.36	-0.652817	-0.938022	0	0.133115
8918939182559698092	132.882	0.526411	2.67446	121.241	2	77.8893	46.8544	-1.14738	2.5266	76.0551	0	0.684637	288.725	1.31109	0.671524	1.92088	-0.238529	-0.384007	0	0.0819596
5150657098518439883	450.186	3.72235	3.86589	947.108	3	237.934	93.3362	0.372852	0.00896628	57.2913	0	0.455889	675.124	4.63629	3.11107	1.24535	-0.814978	-0.947848	0	0.643628
12910733723697246992	178.854	0.372929	0.614586	46.0143	2	180.615	30.8261	-1.46454	0.25584	45.9732	0	0.547091	482.121	2.29322	2.72533	1.3696	-0.994782	-0.931591	0	0.525542
15253385020954334539	2292.98	0.0967386	0.728317	262.065	2	1180.17	109.415	-0.569374	0.254191	56.7426	0	0.452827	1536.77	0.446028	2.31933	0.490846	0.623431	-0.999923	0	3.9197e-07
15557940018916082125	120.004	0.680394	0.778336	43.2542	2	58.682	50.2516	-0.469132	1.57458	96.0138	0	0.574041	304.573	0.842629	1.37047	0.140538	-0.928296	-0.917454	0	0.0967895
15426958947137206532	128.667	2.70037	3.78722	381.715	2	161.265	53.8848	-0.947539	4.11235	156.15	0	0.992783	418.494	0.563572	0.584861	2.04837	-0.28007	-0.97425	0	0.000706336
9854056807817168949	162.871	2.29842	3.52078	402.516	3	157.769	86.1852	-0.0667253	2.98343	62.7696	0	0.0336405	406.213	2.12057	0.510362	2.15506	0.278304	-0.594259	0	0.0809529
17271159632533497669	259.346	2.02216	2.41473	302.03	2	114.787	107.426	-2.44409	0.625165	140.152	0	1.65631	402.276	2.96635	2.58273	3.05221	0.310259	-0.95249	0	0.00535943
4850512626488084687	73.4718	3.92847	4.85565	757.311	2	105.768	102.66	0.768199	3.20801	315.544	0	2.19329	508.643	1.21086	0.805744	1.24296	0.301326	-0.35449	0	0.000782721
9005571326377357428	304.147	0.980866	1.25041	109.703	3	183.13	39.1307	-1.08712	5.27997	176.753	0	1.67629	494.15	6.01679	2.25665	0.848373	0.938447	-0.998269	0	0.510369
3780993419223819141	107.713	1.28085	3.05634	153.641	2	91.022	44.9701	-0.737039	1.92386	64.7225	0	0.0570478	299.587	3.61384	1.55152	0.871921	0.789779	-0.956057	0	0.287251
815401124434633153	158.813	0.344989	3.01341	449.726	2	275.36	177.117	-0.630273	1.11935	40.0926	0	0.0646286	611.408	5.1985	1.00545	0.890518	0.969567	-0.401695	0	1.06254
399371289522991666	98.5875	0.941428	2.77556	317.1	3	169.564	125.835	0.158519	2.81321	263.855	0	0.433852	705.87	3.14495	0.434169	1.20693	0.852995	0.218284	0	0.449937
7819693149173259581	93.3287	2.58268	2.8038	152.93	3	47.6446	39.5673	-0.600113	5.086	92.5027	0	0.503432	417.789	2.10562	1.02908	1.79853	-0.234355	-0.497152	0	6.77606e-05
8758078111553912800	553.956	0.0405206	1.95308	397.019	3	448.205	127.214	-3.21786	0.891745	122.885	0	1.11327	883.735	1.06757	2.94383	3.13069	-0.428742	-0.99348	0	0.0183474
11796608156053319282	82.456	2.60802	3.96476	637.738	4	190.316	133.628	-0.285029	2.92766	123.862	0	0.454717	650.955	5.46668	0.564138	0.463884	0.859133	0.648471	0	0.249312
6589466421492588778	9.91385	2.5756	4.06247	235.52	4	72.0983	50.5039	1.02911	3.88156	168.654	0	0.3264	453.732	3.43787	1.22027	0.910646	-0.757499	0.465402	0	1.10498
6444359846363374129	587.915	0.600525	3.05678	434.934	3	416.87	101.935	-0.336598	1.24184	98.1778	0	1.21436	793.827	1.12316	0.571237	0.586732	-0.747651	-0.999982	0	-0.00825464
18061064029808186660	163.455	0.345501	1.06625	73.9483	2	73.5159	67.0942	-1.80852	4.97593	102.314	0	0.791321	307.44	1.83533	2.59153	1.74757	-0.715109	-0.946976	0	0.0384838
18277129357998479208	81.8195	0.43528	2.98927	213.768	2	133.921	81.7498	-0.865651	4.23238	82.9075	0	1.02317	445.61	2.78378	0.641369	1.06984	-0.345799	0.0516916	0	1.96025
11442161843585572640	360.892	1.23252	2.05937	339.819	4	267.452	108.031	0.164251	2.07539	178.343	0	0.639279	900.905	3.81099	1.08621	0.167349	-0.115656	-0.991826	0	0.0312309
3578356998463435379	380.668	0.63796	1.71662	152.129	2	124.181	74.4891	-0.880897	0.244865	25.3978	0	0.586071	437.545	3.91277	2.34663	0.758911	-0.381583	-0.968104	0	0.0761489
6887359209168060772	197.443	0.805985	2.37493	242.685	2	195.768	76.1148	-0.624834	0.384844	112.023	0	2.03711	420.105	6.0903	2.26827	0.59997	0.575473	-0.811729	0	0.123801
285086637444086102	124.865	0.090815	2.6671	159.401	2	102.228	65.3895	-1.51512	4.69426	147.154	0	2.75685	334.797	0.972233	1.67017	0.948116	0.829874	-0.883866	0	2.29448
12323608776312255898	157.393	1.65722	3.45502	202.388	2	162.788	33.5503	-1.46643	2.51429	234.054	0	2.00608	465.233	3.65302	1.12107	0.858475	-0.780025	-0.995427	0	0.0201019
9785904944897405324	370.124	0.337543	0.79452	89.4203	3	177.185	71.8435	-1.95565	0.83631	54.2238	0	0.53261	448.311	3.0592	2.55955	1.99733	0.884643	-0.838842	0	0.00350894
14252108966687432165	89.0896	0.443469	3.0495	79.5458	2	46.8219	31.8282	-0.137967	2.96998	103.588	0	0.702911	297.54	1.20733	0.697621	0.589321	-0.66939	0.691394	0	0.000889202
16902233952418780000	94.4665	0.0342268	2.06759	105.639	2	67.5452	55.025	-2.6222	0.0417506	87.3739	0	2.12318	248.24	5.85116	1.25614	2.01483	-0.955289	-0.450061	0	0.500537
15983344427609953569	525.963	1.6766	2.02781	271.416	3	193.064	80.8266	-0.157184	0.624968	80.9524	0	1.08706	488.5	4.33811	2.59118	0.373194	-0.914918	-0.98013	0	0.00249988
8531521482028764627	58.1704	0.957661	2.75441	320.462	4	150.125	145.179	-0.146545	3.44969	69.9205	0	0.0537072	648.227	4.76282	1.43174	0.86703	0.975783	0.233784	0	1.77717
13348519062409732432	122.005	0.541338	0.542242	30.1702	3	68.2872	41.7599	-2.58246	1.62171	301.317	0	3.40785	317.903	2.77991	1.94523	2.04594	0.677716	-0.9105	0	0.354538
15802034141709135637	321.641	0.406498	2.38835	317.41	5	255.426	110.006	-2.54482	4.19551	82.4487	0	0.283782	684.533	5.55618	2.55324	2.93262	0.487818	-0.817939	0	0.0673991
17183250974598479635	1104.29	2.87486	2.88767	639.593	2	699.585	36.8092	0.493565	0.02415	54.4126	0	0.333384	1188.1	1.33531	3.0083	0.674409	-0.98285	-0.990353	0	0.0388106
13194512178902621072	1523.46	0.103044	0.684331	275.933	2	1063.83	155.592	-1.42739	0.0994056	137.424	0	0.515022	2122.13	0.330053	2.65094	1.436	0.885272	-0.999502	0	3.60305e-06
6730038315429380867	540.852	0.756645	0.824755	142.99	2	368.476	75.7421	-1.14254	0.168283	141.257	0	1.1612	984.013	5.60928	2.76308	0.414962	0.54454	-0.992202	0	0.0488954
3657642192359778776	358.19	0.408885	0.780689	120.34	5	198.312	114.848	-1.19442	0.849539	285.729	0	2.15094	837.048	0.247023	2.01073	1.03134	0.461916	-0.972546	0	0.0266607
15236309947950845589	229.067	1.53589	3.05971	334.881	2	241.646	70.0327	-1.23592	0.531454	64.1313	0	0.809658	548.241	4.59439	1.20934	1.38019	-0.566474	-0.851925	0	0.618031
2261951635136203198	161.368	1.25269	3.3754	180.048	2	167.18	33.1359	-1.4616	2.57702	275.162	0	1.17578	512.591	3.41417	0.580453	2.12231	0.884604	-0.990871	0	0.0105053
8497252032100243641	300.24	0.0521844	2.68381	218.382	2	194.637	64.1338	-0.286591	0.554863	25.1634	0	0.47366	468.5	3.28084	0.628501	0.0337865	0.649842	-0.984337	0	1.07647
11998457264650648929	157.19	0.550067	0.808596	80.6407	2	102.629	91.8073	-3.85899	0.164799	170.414	0	2.17757	459.401	3.63444	3.46578	2.39293	-0.878839	-0.969987	0	0.0866723
9345403004217870278	373.101	0.363917	1.48602	196.851	3	281.339	71.0293	-1.59704	3.6112	483.307	0	2.39674	933.269	1.23174	1.72375	0.658709	-0.869689	-0.999999	0	0.0229068
10205070858314677685	119.032	0.677714	0.68058	29.2959	2	42.103	38.4647	-0.668012	2.59977	73.4245	0	0.931682	212.688	1.65661	0.621072	1.11651	0.697757	0.361404	0	0.401339
8564304037197984608	77.8032	0.724135	2.59069	291.69	2	163.61	125.661	-2.39422	0.311923	47.2194	0	0.918312	429.4	5.9953	2.67111	2.0875	-0.939824	-0.995157	0	0.117298
4786918980953203429	126.262	0.529924	0.749791	48.9829	2	84.5007	47.0672	-0.758469	3.79477	164.866	0	1.13113	388.476	6.2318	1.6317	0.0574872	0.0656764	-0.888473	0	15.0041
10322836237257234791	656.036	0.916948	2.18695	345.306	3	525.957	59.9721	-1.27672	1.40876	287.165	0	1.06749	1195.17	1.55252	1.5926	0.779275	-0.989345	-0.999983	0	0.00100348
16880012597507336103	384.57	2.53484	2.53277	401.531	2	219.976	68.2602	0.0763831	0.422856	36.6598	0	0.202881	489.026	6.11969	2.68437	1.10632	0.767622	-0.989275	0	0.0166251
15964177569561640546	211.603	0.877168	3.07357	393.533	5	216.41	149.221	-2.21187	1.73276	142.505	0	1.98513	794.368	2.94986	1.10746	1.72726	0.893679	-0.700605	0	0.200604
2246236711132277395	36.7705	1.23102	3.26646	134.522	2	91.2978	34.7351	-2.17132	0.393781	61.8291	0	1.34383	246.56	5.58334	1.02386	2.32933	-0.597717	-0.813174	0	0.0591586
15349561582378690066	45.9204	1.53212	3.32131	229.734	3	109.015	71.0076	-1.75278	1.61376	57.7824	0	0.232872	375.297	5.87853	1.93462	2.7523	-0.0185373	-0.782467	0	0.000398488
7076962361495592527	231.543	1.8561	1.90071	163.378	3	115.007	48.9868	-0.684368	0.817588	59.6872	0	0.892565	388.762	6.04665	1.69278	1.31611	0.957363	-0.860079	0	0.000574268
12489033855669680189	34.2799	2.88646	3.94315	208.002	2	48.249	45.2737	-0.398092	3.11945	122.144	0	0.599078	252.528	4.20001	1.55841	2.7287	-0.422764	-0.926989	0	0.00949629
10911985100989848219	33.3013	2.02067	3.37499	145.81	3	52.0192	42.3981	0.297845	2.37466	97.8293	0	0.988833	351.604	1.3556	1.29317	0.739101	0.81218	0.917494	0	0.0607087
11957752779866822475	43.9067	2.69897	4.1304	452.62	3	156.019	77.4574	0.500417	1.65725	52.7206	0	0.26324	470.475	6.17166	2.03477	0.559846	-0.962112	-0.928303	0	0.490904
18284152231987046221	1568.79	1.92015	2.45572	836.342	3	909.001	111.562	0.625526	0.0721914	86.0917	0	0.617163	1402.07	6.16453	1.93895	0.0420879	0.96193	-0.998397	0	0.0231235
4772726756132648480	251.771	0.74375	2.37826	529.315	2	275.333	259.362	-1.12119	1.20717	129.894	0	0.225979	800.209	2.29506	1.32152	1.38777	0.88319	-0.977532	0	0.421761
11760865305365519104	1526.08	1.31424	1.48152	667.518	4	449.068	402.048	0.1827	0.641249	47.2264	0	0.180307	1467.91	3.71124	2.3312	0.370473	0.486927	-0.958635	0	0.0637497
3213946644067434537	275.418	3.85212	4.4912	1238.83	2	209.517	150.589	1.4656	0.736203	29.3504	0	0.461671	444.355	2.57776	1.96402	0.21391	0.998	-0.721131	0	2.26463
15525226328251683271	183.7	0.467792	2.89316	310.189	3	198.712	116.829	-1.53568	4.99014	63.8867	0	1.57533	511.629	1.34172	1.42887	1.31142	0.444888	-0.173316	0	0.832942
14744947085495566119	130.379	0.875985	3.12568	765.976	2	350.95	348.4	-3.82213	1.45875	48.3796	0	1.003	768.526	1.73993	3.05586	4.08653	0.656718	0.577615	0	-4.75265e-05
6972570748412049975	348.544	1.27392	1.81042	209.495	2	227.43	58.421	-0.734195	5.82613	267.35	0	1.82754	681.087	0.401155	1.97293	0.0894571	0.97602	-0.962568	0	1.67205
7342764171016343306	46.3781	2.34759	3.75366	112.332	2	31.8439	31.1305	-0.701499	2.31574	51.073	0	0.00394825	184.344	4.49338	0.709564	1.07418	0.962821	0.909641	0	0.0286454
4854105982181409382	144.87	2.48592	3.44515	171.872	2	49.9304	42.7804	-1.17464	4.77466	56.6482	0	0.514533	321.916	1.54054	1.18394	2.05016	0.342864	-0.186483	0	0.226773
7802098317005675305	74.1009	1.73689	3.17866	236.592	3	117.779	62.0609	-1.12692	1.00971	46.92	0	0.0357091	424.8	6.16521	2.51979	2.09782	-0.721047	-0.999511	0	0.0836068
14961594754804471712	84.7508	1.92339	3.09905	186.94	3	69.6827	58.9677	-1.75291	3.33169	130.105	0	1.64609	351.358	1.21089	1.88042	4.20516	0.997279	0.826625	0	0.333217
12476902861978037844	54.0066	0.606752	2.44624	92.2981	4	49.4847	44.3581	-0.211931	2.90609	120.661	0	0.220052	388.271	3.54521	1.16739	1.40785	0.222662	0.62723	0	0.141655
9181563872501992295	135.646	2.63669	3.9088	316.281	3	141.068	44.39	0.706549	1.17177	58.836	0	0.650833	403.346	2.39155	0.743705	0.447984	-0.999425	-0.80752	0	0.0192997
17478612029372907505	66.4203	2.62856	3.4364	225.324	2	68.2916	48.9636	-1.35833	1.12065	98.8387	0	0.972332	319.891	5.82364	1.66968	2.33193	-0.716032	-0.971753	0	0.112454
16747437050989442997	372.837	0.405422	0.430411	50.6044	2	229.714	53.2494	-0.410659	1.00456	76.5569	0	0.0192582	548.797	2.15474	2.05923	0.537651	0.454365	-0.965376	0	0.0558744
4783975860012927667	312.753	0.430597	0.911224	113.013	3	144.3	107.744	-0.25519	1.37481	186.057	0	0.769143	669.039	0.280401	1.28246	0.073552	0.975809	-0.921142	0	-0.011333
7713092039455586840	238.26	1.70433	2.86986	292.048	2	187.618	62.8368	-1.20893	3.76631	218.771	0	1.82566	520.978	5.99201	1.23014	0.117667	0.97305	-0.975242	0	0.728234
13083790656456199035	171.5	0.103812	1.80289	193.544	4	125.837	120.1	-1.86053	0.314573	397.878	0	3.53094	561.328	2.24125	2.22592	0.353385	0.436921	-0.847063	0	0.00280527
1671930604363185808	134.013	2.39376	3.28991	379.667	2	121.443	95.9276	-1.50249	3.20139	414.733	0	1.34322	675.08	5.41847	1.89809	2.82496	0.728696	-0.955844	0	0.0138742
6114055056276639777	35.375	3.33431	4.39159	475.134	2	88.857	84.5506	0.717332	1.04064	43.6349	0	0.170056	348.072	0.312689	0.880814	1.01121	-0.595852	-0.245672	0	3.73013
2200199735145525759	89.4219	1.91609	3.11526	293.02	3	127.018	79.0815	0.324798	2.80048	69.0392	0	0.181046	379.1	1.94296	0.688775	2.15571	0.916779	0.513818	0	0.264632
11293545799901281698	96.4573	0.296018	1.14314	75.7246	3	80.2296	58.2463	-0.998301	2.06525	101.016	0	0.890132	364.735	5.74162	1.02952	1.03656	0.67509	-0.762374	0	0.42354
6422911611393503163	417.551	0.125317	0.468444	94.9338	3	266.585	124.922	-1.35259	4.94863	207.53	0	1.43823	753.999	0.633114	2.37769	0.355405	0.157082	-0.999405	0	0.109854
14577265943460524649	909.661	1.66185	3.47514	1120.53	2	743.061	226.55	-0.254428	0.917954	58.9423	0	0.132894	1142.29	1.35563	0.30196	1.10695	-0.917776	-0.999999	0	0.00780701
18157406255621399175	241.245	1.21263	2.53492	158.146	3	121.978	41.1816	-0.659897	1.70917	154.522	0	1.98494	409.484	3.96539	1.5329	0.13635	-0.151223	-0.993039	0	0.0254041
727310221048754734	650.052	0.945085	2.28437	334.106	5	370.74	74.0361	-0.641874	0.00514067	83.0238	0	1.07297	824.289	6.03867	1.43093	0.295199	0.948268	-0.99407	0	0.0263431
