# Event number 	 W pT  	 | Delta eta j1,j2 | 	 Delta R j1,j2 	 m j1, j2 	 N of jets	 j1 pT 	 j2 pT 	 Centrality 	 | Delta Phi l1, l2 | 	 m l1, l2 	 Empty 	 | Delta eta l1,l2 | 	 mET (scalar) 	 mET phi 	 dijet min distance 	 Zeppenfeld Var 	 Cos |tot phi| 	 Cos | deltaphi(j1+j2,l1+l2) | 	 Empty 	 Weight

12031247606155840125	108.485	4.58301	5.17556	595.2	2	71.3172	49.9392	0.14791	3.5576	125.301	0	1.83459	327.658	1.59003	1.98703	0.468777	-0.919245	-0.958508	0	0.000462257
15967773980490214903	585.808	2.83667	4.00731	804.263	2	433.697	77.9578	0.158883	0.895321	64.3673	0	0.446186	777.124	1.83106	0.647794	0.950556	-0.999054	-0.968428	0	0.383231
15420805577315083407	201.417	3.35823	3.83643	515.503	2	180.928	49.8	-0.597234	0.317027	56.2403	0	0.753738	407.393	5.00683	2.47487	1.85404	-0.863665	-0.970636	0	1.9732
14796139563653609884	218.558	6.11802	6.15011	1309.89	3	95.2908	39.7715	1.71058	2.01304	150.051	0	1.89373	403.886	5.37774	2.15368	0.420994	-0.334529	-0.929598	0	0.921143
7256789024397357787	260.72	4.97743	5.47984	1556.97	2	250.782	65.9375	1.50271	1.08149	74.8624	0	0.0999464	537.983	0.36706	3.00668	0.905511	0.789189	-0.999693	0	2.65649
823218561801222935	45.294	3.89421	4.41347	524.857	2	90.0372	60.9758	1.21128	1.91246	179.975	0	1.12268	452.53	1.06577	2.74767	0.0481784	0.699303	-0.994238	0	0.00073681
6769570606201682068	281.381	3.04631	3.95031	1188.65	2	285.359	217.787	0.940007	0.170056	31.4028	0	0.757153	739.447	0.554487	1.5427	0.199317	0.999634	-0.799239	0	1.5045
7589444738560260330	63.7809	2.79072	4.0576	556.64	4	157.033	107.048	0.74647	0.522495	30.4995	0	0.185548	666.174	0.0969767	0.986195	0.539779	-0.905321	-0.99961	0	19.1169
12450253863812487271	222.164	4.22508	4.24221	515.185	2	117.114	33.8333	-0.0088358	0.321703	141.278	0	2.41503	382.606	3.15795	2.63688	1.04074	0.927061	-0.999983	0	1.93386e-09
5621668130022959526	206.933	4.51296	4.79417	677.534	2	163.744	30.646	0.85357	1.30962	177.744	0	2.3864	406.741	2.66356	1.54944	0.555664	0.532365	-0.999488	0	0.000418015
3832369292625889758	864.044	2.54988	3.41871	749.766	3	540.709	73.1205	-1.5999	0.854393	69.2869	0	0.0909616	970.657	4.70588	2.81311	2.81606	-0.994131	-0.999948	0	0.015306
5265333688559076255	229.331	5.80285	6.01755	1342.2	4	88.2608	61.5962	1.88834	1.59097	48.0658	0	0.8303	482.623	3.31298	2.26972	0.894842	0.0465631	-0.995513	0	5.60748e-12
4811096834494488528	24.2506	3.82795	4.46304	627.768	3	95.2444	87.0053	1.12515	4.77796	83.1439	0	0.686474	611.46	3.10739	1.12248	0.464302	-0.977229	-0.501169	0	1.35412
17381380828543817303	548.367	4.52694	4.66235	2225.73	2	374.086	144.417	2.02247	0.477354	88.817	0	0.0781104	987.39	0.0122799	3.12774	0.198228	0.953842	-0.999435	0	0.412098
11672554692194039162	73.7557	3.8115	4.87775	569.943	2	105.326	65.1806	1.2541	3.22794	106.183	0	0.0385825	461.251	2.53514	1.51517	0.400793	0.999767	-0.615678	0	3.36392e-06
13370587166807997366	196.934	6.43341	6.53518	1867.61	2	159.764	35.1171	2.46999	4.48114	216.895	0	0.38375	591.74	5.46729	3.04951	0.4221	0.247468	-0.998889	0	1.71904
8305788821874268948	49.4952	3.66463	4.53095	517.614	2	96.4479	67.5163	0.820537	1.58682	70.679	0	0.20251	397.705	1.47544	1.65907	1.2687	0.923918	-0.958839	0	14.2804
16233462399577976129	140.989	4.27153	4.72005	645.891	2	127.817	44.8414	0.692672	0.451711	93.5264	0	1.66639	326.277	2.0756	2.7322	0.1127	-0.885834	-0.899915	0	0.369669
13635158900356290591	141.082	2.90222	4.06105	1557.59	2	371.8	321.636	0.49946	3.9754	168.224	0	1.42855	953.398	3.78792	1.57382	1.25748	-0.425163	-0.982647	0	1.09519
859908897111246822	435.765	4.98156	4.97767	1581.34	2	221.907	78.3919	0.963584	0.126249	52.9866	0	0.759791	642.234	4.27095	3.16978	1.43125	-0.599452	-0.999996	0	0.400978
1303114199265470882	74.9433	4.35131	5.13526	700.132	2	89.1128	69.0139	1.75187	0.756181	30.3895	0	0.7056	343.598	4.51774	1.88247	0.0492695	0.517534	-0.10595	0	6.90046e-05
12880378030746688192	374.997	4.24703	4.42422	615.202	4	136.692	39.7264	0.860319	0.132523	93.5424	0	1.63157	557.172	3.45417	2.13901	0.707631	0.999824	-0.995956	0	6.32881e-05
14549507842719028714	409.198	3.19657	3.93257	840.669	2	296.589	92.0934	-0.828917	1.43153	66.3633	0	1.24601	740.587	1.08871	0.414185	2.36463	-0.776667	-0.98785	0	1.10715
5004027502093341475	389.763	4.74021	4.81427	1516.46	2	161.793	125.573	-0.0879191	0.726134	77.965	0	0.829048	482.098	2.49272	2.06089	2.2389	0.718737	-0.960179	0	0.000133301
14748011696597305494	22.2033	3.29288	4.53155	624.376	2	126.919	105.893	0.423855	4.20251	86.1149	0	1.15234	545.093	2.41508	2.2337	1.353	-0.478057	-0.997985	0	0.728483
13804065372268520538	131.028	5.2339	5.22714	886.207	4	69.6488	60.7138	1.19094	1.50219	155.466	0	2.23596	593.727	4.06275	2.16335	1.07577	0.875842	-0.507663	0	2.27465e-11
3794984795777619231	358.567	5.96459	6.31597	1674.7	2	213.935	33.543	1.66846	0.494565	22.6429	0	0.405137	432.28	3.11299	1.87416	1.21154	0.726104	-0.910083	0	0.428186
5546847029060384761	260.893	4.12203	4.25555	728.595	2	124.518	69.9502	-0.048186	1.45326	104.96	0	1.22589	473.547	3.47902	1.18656	1.71158	0.394015	-0.958715	0	0.288501
11552422046124793848	122.014	4.34767	5.32335	675.77	3	89.9304	63.9906	1.62321	4.59817	79.9707	0	0.589148	432.946	0.346375	1.6166	0.192446	0.973955	-0.806294	0	4.34995e-07
12969320441520430646	155.587	2.67963	3.58475	547.124	3	147.211	124.731	0.959985	2.8583	74.7072	0	0.66895	651.031	3.78572	1.72068	1.9105	0.214737	-0.992033	0	6.24409e-05
8282155415469154336	110.911	3.731	4.55064	1230.36	2	200.51	173.518	0.270878	1.84506	61.3641	0	0.891904	674.678	5.74341	0.409767	1.52685	0.80301	-0.372414	0	3.62183
14833306064620568585	293.954	6.13866	6.19463	2289.55	2	149.027	76.1115	1.87792	5.30801	53.2521	0	0.443094	430.621	0.205821	3.08716	1.05491	0.751521	-0.996549	0	1.88573
15486281624042678075	119.187	6.71289	7.25714	3068.8	3	148.764	76.7342	1.17742	2.9086	262.094	0	1.44672	658.898	4.96208	2.7126	2.7668	-0.962455	-0.992042	0	1.66775e-11
18269524472805730545	45.4199	5.61692	6.20273	693.343	2	52.2349	33.219	1.98243	0.323848	24.1928	0	0.504367	380.219	2.43148	1.98317	0.524467	-0.616154	-0.421726	0	6.24975e-07
6766429018775261175	770.531	2.56359	2.61374	645.493	4	297.225	123.449	0.944209	0.903241	33.3858	0	0.169971	783.446	1.16145	2.65972	0.349614	-0.79448	-0.979424	0	0.00723831
6908345764669872533	290.652	3.52301	3.75113	684.183	2	192.15	72.6526	-0.251601	1.64314	192.876	0	2.17696	578.896	5.01726	1.76113	1.82116	-0.9531	-0.994888	0	1.50318
15406831337382582879	378.336	5.14858	5.17632	1649.61	3	186.945	85.3393	0.913128	4.00595	149.519	0	0.178401	778.93	0.26682	1.25097	1.62587	0.999934	-0.997273	0	8.39047e-10
15866065881431156909	129.625	6.83487	7.41011	2604.43	3	156.759	46.4387	2.00681	3.29738	112.095	0	1.04554	474.723	2.82235	2.01043	1.59929	-0.264454	-0.872713	0	0.316977
6141653001213346985	1405.4	3.09014	3.19275	1839.63	3	600.966	271.995	0.343728	0.313182	52.1515	0	0.550701	1183.39	2.78017	2.64612	1.07554	0.631416	-0.983718	0	0.000109878
16284744136332552629	253.274	4.58225	5.02868	1066.21	3	183.768	62.5515	0.602028	0.258334	134.893	0	2.54708	557.252	2.63851	1.32964	0.0176362	0.952203	-0.998643	0	5.40353e-06
15181041703866914971	26.5273	4.12509	5.03466	578.347	2	84.4854	61.973	1.76046	5.68283	24.8317	0	0.221749	396.137	3.57801	2.13558	0.179906	-0.825506	-0.862715	0	0.468177
11110645306602397347	416.371	4.17228	5.12744	2572.9	4	421.725	234.651	0.886641	0.968274	154.536	0	0.0518781	1367.91	1.29608	0.934764	1.2304	-0.974173	-0.992084	0	1.43088e-11
15447551115021154888	982.804	4.5167	4.61706	2459.08	3	408.511	163.674	0.630181	0.252574	49.9721	0	1.07532	853.978	0.884398	2.61197	1.19904	0.150973	-0.973043	0	0.190487
5784158696989145721	118.524	4.3428	4.85453	562.768	2	98.6093	41.0581	0.57776	0.203095	74.532	0	1.66048	433.572	6.14253	0.585826	0.61823	-0.475691	-0.507557	0	5.70926e-05
3017733671081880993	295.504	3.58103	4.22149	1210.6	4	252.49	155.798	1.05888	3.9631	110.247	0	0.00514583	784.376	0.09684	1.33333	1.22995	0.98461	-0.347511	0	-1.14241
7142748590156402665	299.9	4.41102	5.20738	1027.57	2	238.875	52.4048	1.31546	0.200109	23.4694	0	0.429605	565.294	5.03885	1.51659	0.787068	-0.07861	-0.960909	0	1.43235
11935698586548381077	831.198	3.92462	4.15597	2552.59	2	403.622	320.655	0.846065	0.793043	127.971	0	0.116487	1161.4	3.85254	2.07414	1.06029	0.168954	-0.999861	0	0.95308
5217925583965230862	92.0978	3.54624	4.34415	571.816	2	106.715	83.7552	-1.12974	3.36621	156.097	0	0.789395	387.915	5.48218	1.02098	3.7849	0.0635863	-0.994981	0	-8.68935e-06
5944408695482498289	406.172	3.04293	3.06144	515.891	2	293.105	47.2709	0.13883	4.92426	360.612	0	2.38606	769.047	0.657454	1.90451	1.33303	0.113917	-0.999714	0	0.000174719
11104561318438062484	312.417	5.5521	5.54339	1502.43	2	149.23	59.0684	2.05294	2.12426	143.396	0	0.943683	398.248	3.81156	2.87478	0.13798	0.221313	-0.999925	0	0.0065741
13273557793142031473	334.946	2.73012	2.94992	534.714	3	185.377	106.144	0.210825	1.08198	117.705	0	0.918263	650.806	5.7721	1.67514	0.91388	0.217293	-0.938862	0	5.30166e-07
11735545179014767243	86.9307	2.41194	3.79014	840.263	3	232.863	229.29	-0.295262	2.01132	66.9021	0	0.545795	726.972	3.44733	0.786206	1.84963	0.0142917	0.937818	0	0.00230962
13684745362265726077	399.784	3.22636	3.84179	596.353	2	286.666	47.2574	0.983805	0.235734	60.7831	0	1.04447	615.088	2.77732	1.44076	0.0205901	0.0752788	-0.886134	0	9.32626e-07
6866666952113197922	506.258	3.06268	3.86468	1237.62	4	433.736	154.336	1.21779	0.139622	29.9402	0	0.270077	1115.35	5.52755	1.65963	0.0996492	0.0144968	-0.99074	0	2.13711e-06
6416964598654056829	667.047	4.45557	5.11509	2355.95	5	526.66	119.991	1.70904	0.124252	113.553	0	0.745156	1370.95	1.04797	1.90934	0.410303	-0.171236	-0.994833	0	2.31942e-05
18060339088895818430	403.601	5.37458	6.01207	3279.52	2	403.744	122.38	-0.0433225	0.535881	104.785	0	0.811143	797.197	3.51216	2.58588	2.51063	0.967908	-0.985709	0	0.205698
1076695648487914494	160.968	5.7236	5.81999	2582.55	5	195.606	111.631	0.875534	1.97455	355.403	0	2.25564	937.701	4.66842	1.54119	0.0238699	0.369885	-0.804408	0	7.60031e-11
6585019695507350618	444.744	5.14614	5.13913	1963.55	2	203.045	111.814	1.8714	1.26584	111.837	0	0.315945	770.625	1.73233	2.89468	0.527255	-0.971691	-0.999992	0	5.27971e-05
10493553806727669948	179.612	3.77897	4.40244	749.321	2	145.406	85.4488	0.945366	0.404774	50.1183	0	1.39108	461.566	5.15817	1.81468	0.56688	0.723954	-0.696283	0	0.000264664
10352075540853304118	624.854	3.13705	3.25128	598.565	3	231.606	70.2753	1.00803	0.530029	23.3639	0	0.0979482	632.511	3.44443	2.86442	0.539474	0.901568	-0.975772	0	2.20591
10208165243879586492	98.38	5.08524	5.58241	858.675	2	83.5904	54.0955	1.41885	3.6706	202.565	0	0.973704	501.906	5.92944	2.39916	1.92324	0.189246	-0.996735	0	7.89357e-05
18434787627354712101	46.374	4.57862	5.19048	836.184	2	92.6853	76.1359	0.623648	2.07254	176.682	0	1.41462	547.149	4.97593	2.34269	1.85703	0.999045	-0.93742	0	1.1656
3718989544839584248	202.098	4.21087	4.99539	1318.38	4	225.301	111.419	0.362742	0.557442	93.6326	0	0.798437	792.318	0.973268	0.698223	1.57966	0.921792	-0.998666	0	4.46291e-09
13698916147355345993	78.3239	4.05657	5.07866	1423.28	2	202.039	167.671	1.26679	2.81981	109.404	0	1.22852	502.373	5.43921	1.26961	1.26767	-0.744843	-0.212082	0	0.000245351
16294737225152415693	111.812	6.94019	7.05834	1480.43	2	57.0488	37.2038	1.87089	2.0124	155.217	0	1.84601	438.262	3.4201	1.88309	1.12796	0.590915	-0.822515	0	3.2193e-05
11229366538611651885	166.964	4.44131	4.91104	842.465	2	185.89	44.4184	0.53557	1.4491	232.032	0	1.23682	531.206	5.91436	0.7103	1.43635	-0.455725	-0.999815	0	1.22373
12622679368223540068	61.9739	3.09254	4.19394	819.594	3	198.655	140.498	-0.34213	2.1951	145.248	0	1.58991	546.837	0.633427	0.689305	1.83991	-0.986282	-0.82113	0	2.63646
14486166903419604193	89.0465	3.6332	4.67153	1030.97	2	199.543	133.601	1.24219	0.613751	32.3389	0	0.263583	520.944	5.20361	2.24949	0.467588	-0.332307	-0.897681	0	2.64485
5225672410383885991	72.3503	6.18591	6.85344	3481.48	3	175.712	141.394	2.48921	2.93562	84.0811	0	0.0600214	537.727	1.23028	2.58651	1.60091	-0.585552	0.773695	0	11.285
7228260231251175469	426.95	5.37045	6.20969	4089.3	2	455.097	169.331	2.25098	0.0703065	24.4238	0	0.306363	916.529	1.13445	2.26368	0.290508	-0.964094	-0.961219	0	5.4643e-05
4781633236075636284	234.47	3.01478	3.43396	607.05	2	200.437	88.7046	0.791618	2.12725	168.062	0	0.984295	581.014	0.764561	1.2201	0.751005	-0.0434252	-0.998828	0	0.00267571
11762495471707188884	294.434	3.117	3.32196	549.697	4	162.642	84.4456	0.00517065	1.34786	127.176	0	0.415118	579.543	4.71155	2.15409	1.5263	-0.993197	-0.994381	0	0.0207246
4787281469662475440	199.541	4.37813	4.64671	807.1	2	101.473	80.485	1.6325	0.834092	58.0945	0	0.403439	538.185	2.9984	2.6744	0.471218	0.99999	-0.998508	0	4.07306
7352216133057837624	481.106	3.31158	3.35673	740.716	2	333.936	63.3098	-0.04378	1.64159	232.994	0	1.27568	793.447	2.37331	2.41754	1.69168	0.391662	-0.998003	0	0.389448
3436197492940569328	155.94	5.08827	5.23118	1046.81	2	84.9618	79.7805	2.21506	0.349067	40.7302	0	0.441863	364.408	1.21048	3.21069	0.21459	0.799142	-0.985495	0	0.342875
7029441930408029010	98.8929	3.50624	4.42831	1006.08	2	178.258	160.951	-0.130054	1.59561	57.095	0	0.469618	460.746	5.51672	1.87396	1.96463	-0.998978	-0.772279	0	2.71002
7646661920583276977	131.137	3.18341	4.35089	818.034	2	229.961	111.138	0.629594	0.756253	91.7316	0	0.994326	519.005	3.03157	1.89569	0.669273	-0.480968	-0.940965	0	1.72249
12415111235452011613	108.806	2.77961	4.07223	1211.27	2	315.145	256.07	0.176108	4.92345	72.9091	0	0.627757	800.996	2.12368	0.675375	1.02212	-0.826375	-0.916644	0	1.39218
10099464685065538067	145.968	4.80392	5.57303	1347.22	3	209.071	69.9855	1.45463	0.574214	63.3524	0	0.728319	587.191	5.49054	1.45101	0.724472	0.98937	-0.957323	0	0.00018374
6773235621306505856	550.7	4.92255	5.51915	2136.54	2	390.752	84.0148	0.65356	0.249259	133.556	0	1.17842	923.288	0.371925	0.939383	1.57356	0.742866	-0.999974	0	1.93503e-09
7939068055754543373	143.48	2.59207	3.54552	561.234	3	179.139	117.483	0.544261	1.42087	71.7548	0	1.36652	593.218	3.42715	2.31966	0.223531	0.586271	-0.687851	0	2.06073
4365867709729472100	64.6409	5.32966	6.04454	1191.66	4	83.8932	81.227	1.93673	0.288566	44.8476	0	1.07243	491.303	1.39527	1.96852	0.0317757	0.27388	0.049614	0	-3.20072e-13
15188763269826331795	54.1703	4.83595	5.55175	1279.87	3	164.024	78.1249	1.45714	2.07454	83.0422	0	0.386009	503.328	4.40106	1.63464	1.14623	0.652413	-0.959568	0	7.38849e-08
12248072635784074571	130.892	3.46738	4.63191	523.451	2	158.294	50.6312	0.62305	0.621561	151.438	0	1.94306	452.569	0.431415	0.987559	0.0526093	0.612303	-0.991344	0	1.09019e-06
11510819161828731373	399.926	3.322	4.29592	949.376	4	259.522	117.145	0.564401	0.349127	46.6763	0	1.3497	686.197	5.61503	1.42627	0.612206	0.893531	-0.815621	0	0.00176537
12246063313458149640	152.836	4.05489	4.49719	601.058	2	144.365	42.7777	1.74604	2.30563	201.568	0	0.0977436	564.165	3.98979	1.85168	0.827057	0.115332	-0.99933	0	2.83981
15493101917010874616	40.9579	4.10295	4.87179	1511.8	2	236.066	154.934	0.680168	2.32986	77.5588	0	0.391735	795.213	1.69861	1.59044	1.09171	0.577678	-0.805234	0	1.69525e-07
3255911379514080159	43.4183	3.61346	4.34826	619.769	3	120.757	81.9698	1.24559	0.395526	25.6796	0	0.378922	441.054	0.927161	1.39881	0.328061	-0.117023	-0.818592	0	1.07941
4301989830154262343	160.49	5.56129	6.12071	3266.34	4	213.526	190.756	2.06465	2.41618	174.023	0	0.0824843	953.519	2.01051	2.14582	1.40681	-0.272473	-0.994457	0	-2.30692e-07
18339154330203603721	203.762	4.07729	4.93094	1093.42	2	227.993	86.074	0.245699	1.3565	72.8944	0	0.477862	515.475	3.32313	1.96907	1.74739	0.911755	-0.983841	0	1.32272e-06
5348747474611141295	560.36	2.67017	3.78832	703.681	3	437.809	68.9897	1.04343	1.2414	81.9646	0	0.383146	930.287	2.76819	1.56521	0.122176	0.795396	-0.99534	0	0.00646771
722680447740893074	270.277	3.99091	4.35231	1142.35	2	175.247	136.613	0.135506	0.127233	153.272	0	1.66954	509.951	3.98479	2.04256	0.862071	0.73369	-0.955981	0	9.79369
9877262007919072433	194.434	2.59125	3.94771	1700.1	2	436.747	426.575	-0.716681	2.69129	69.8956	0	0.0365645	1129.87	5.89329	0.738066	3.42069	-0.495964	0.710031	0	2.89598
1164647911224218913	96.7234	4.08845	5.03603	954.796	3	131.982	112.025	1.36622	3.56881	60.1448	0	0.305413	510.404	4.60675	1.67137	0.581787	0.718259	-0.924316	0	1.76512
13720645627265081438	116.243	3.52356	4.39126	684.541	2	131.11	100.011	0.0432468	3.55401	103.305	0	2.52812	388.61	4.74056	2.3699	1.90222	0.505172	-0.368247	0	0.00280875
7612506053544518241	98.1187	2.44738	3.61237	2098.2	7	790.82	412.903	-1.2025	1.60183	123.281	0	2.33392	1983.04	0.69108	1.71109	2.27455	0.841412	-0.453175	0	-9.41368e-07
17788692398938715332	307.259	3.84009	4.4935	1951.99	3	390.067	203.593	-0.426162	1.52091	251.53	0	0.388006	1120.71	6.21441	2.26041	2.45829	-0.0583239	-0.999956	0	0.00014243
783118649589606738	65.7447	4.22786	5.15297	591.685	2	80.5529	61.2657	1.50607	4.57062	53.4082	0	0.559008	357.6	2.43253	2.3094	0.705697	-0.787359	-0.456384	0	0.411899
7849069423299268934	100.321	5.74001	6.45442	2251.92	2	157.723	102.705	1.49394	0.398623	24.2861	0	0.487063	362.227	4.6828	2.19373	1.13629	0.559749	-0.557285	0	4.08883
1723121793496528189	244.062	4.8527	5.70698	975.358	2	138.593	52.7422	1.18321	0.172924	20.6259	0	0.377585	436.444	5.17235	1.27606	1.10758	-0.216314	-0.971598	0	3.85936e-08
13738389130317712909	75.9932	5.20075	5.78691	1711.77	2	127.952	125.065	0.918625	2.28692	142.673	0	0.345674	575.551	4.85019	2.07873	2.11858	0.171702	-0.947526	0	9.07015
10330933468971686993	203.265	4.63161	5.18618	959.486	2	121.996	72.4697	1.26034	4.06409	85.4552	0	0.0324787	376.361	0.736106	2.14976	1.76202	0.0981699	-0.999732	0	4.18626e-07
9839662346586690635	238.497	5.80081	6.05369	2717.4	2	223.481	99.82	1.49582	5.38655	96.1888	0	0.0950233	638.842	0.377008	2.65305	1.44465	0.991165	-0.999936	0	4.55033
4691901272196376063	193.745	2.60634	3.94831	567.108	3	183.498	111.835	0.549897	0.15667	66.8663	0	1.13017	817.956	0.549052	0.928112	0.122059	-0.736278	-0.491557	0	0.0732332
15223657661596072403	265.415	3.49685	4.56749	635.474	3	155.583	73.8734	0.627466	2.21854	72.9485	0	1.37904	484.365	4.33386	0.90389	0.110052	-0.882169	-0.990407	0	0.000303855
7698480207269573570	345.549	6.19688	6.4347	4219.22	2	326.306	110.974	2.04967	1.31656	365.6	0	1.32897	946.585	1.82928	3.24012	0.590543	-0.424902	-0.999729	0	0.870634
8105434631702455723	850.956	4.63822	4.82794	1835.74	4	322.547	101.312	-0.267654	0.195725	95.2659	0	1.1288	884.458	3.80235	2.74778	1.7878	0.144005	-0.999536	0	3.72523e-10
10970075307246770240	14.8338	2.52843	3.90403	1233.61	6	476.998	216.964	0.270444	1.06393	38.0542	0	0.51188	1261.25	2.18075	0.327606	0.756239	0.171915	0.670124	0	3.25264e-05
1600461393354951905	191.764	4.21634	5.00825	1432.51	3	233.786	126.066	1.66449	5.48798	47.495	0	0.051417	579.978	1.44159	2.50867	0.398147	0.0858921	-0.998534	0	1.12429
3587965375229232404	135.863	4.06183	4.81356	664.599	2	97.9175	75.3995	0.734746	4.19858	55.4403	0	0.117166	333.011	3.78434	1.06727	1.79593	-0.597538	0.853355	0	0.859297
12912966151060709306	191.681	3.86942	4.87734	1771.75	2	318.322	197.56	1.3897	4.20291	85.8709	0	0.840505	646.168	0.636353	2.23166	0.705489	0.746932	-0.87553	0	0.724442
18328441392835742126	178.459	5.79649	6.19712	1732.3	2	135.472	67.0476	2.14677	0.752209	37.6561	0	0.247767	407.855	3.69533	2.51306	0.685234	-0.260153	-0.968234	0	4.71987e-13
16804440276725662518	138.495	3.02318	4.26857	1008.46	4	234.941	191.115	-0.0815907	3.6235	168.212	0	1.75951	766.229	0.81111	1.92741	1.42554	0.707214	0.348327	0	4.74934
13995667666637198104	453.26	2.6249	4.0222	3300.1	5	835.768	820.578	0.238337	5.36049	75.7769	0	1.14595	2094.58	0.417695	1.35956	0.305802	0.749448	-0.803906	0	0.0297819
7557298709786597048	283.165	3.64166	4.50751	1975.21	3	394.629	247.414	0.293037	1.68413	232.995	0	0.718173	1058.87	3.55641	1.01523	1.60374	0.818829	-0.998831	0	6.53308
11577730834941333836	147.831	2.54584	3.95697	1145.11	3	301.385	293.213	-1.22489	4.76874	45.6242	0	0.499343	769.213	5.5992	1.35353	2.53914	0.977052	-0.994998	0	0.99179
3388280543980026233	311.928	3.75523	4.19358	918.817	2	180.576	107.005	-1.87409	0.627236	55.755	0	1.03123	512.268	5.16255	2.94116	3.13614	-0.999952	-0.739892	0	0.706259
11700683499670884854	131.57	3.94274	4.93435	1892.81	4	281.207	237.859	1.06309	1.65499	103.009	0	0.709952	805.162	1.62006	1.46446	0.800232	-0.963209	-0.51468	0	1.48574
8224928611983664643	92.1196	3.70911	4.64646	655.334	2	131.028	76.6025	0.0222115	2.75718	213.05	0	0.774069	469.541	2.78152	1.51855	2.98042	0.566757	-0.999584	0	1.9114
16947040825037461490	473.326	2.79388	2.9277	593.93	2	160.718	144.443	-0.294268	1.22997	51.6862	0	0.282057	426.18	0.876047	2.16836	1.47911	-0.0334615	-0.993685	0	0.303824
3676250236684150158	75.509	2.54267	3.98461	1972.05	5	555.658	472.232	0.861458	0.602552	24.1245	0	0.254808	1421.41	0.665478	1.66254	0.322723	0.723606	0.54259	0	0.00389596
16576361486847277380	286.149	3.8049	4.8967	2148.47	6	413.505	237.709	1.06275	1.25612	103.31	0	0.025371	1391.16	0.702835	1.09468	0.946227	-0.757321	0.675931	0	-0.181968
14681837714236605910	1363.55	3.60452	3.60293	1926.42	3	374.474	284.003	0.906999	0.117509	21.6427	0	0.508921	996.483	1.28566	2.86867	0.685801	-0.519469	-0.941437	0	0.361534
15555711266749814589	165.674	4.16316	4.43253	599.193	3	78.2378	71.1956	-1.2108	0.786517	54.9285	0	0.535386	402.84	3.95346	2.20722	3.08112	0.999904	-0.994398	0	1.31948e-05
5703584457057315841	40.3348	4.6581	5.49761	993.227	2	135.625	67.6833	-0.685504	0.31678	73.5953	0	1.43697	389.145	3.03344	0.73579	2.72906	-0.999995	-0.99911	0	1.48894
5465221715458563682	72.8156	3.81788	4.61209	1067.33	2	156.144	154.413	0.949123	0.515031	27.5766	0	0.468979	538.744	3.0613	1.33528	0.672674	-0.310899	-0.83472	0	4.22728
4181044408938410757	21.8647	3.39641	4.24106	1867.73	5	442.504	249.836	0.794124	1.68417	61.5669	0	0.458165	1128.48	4.66061	2.1425	0.838685	0.925938	-0.990829	0	0.000148212
10906871693569912622	317.116	2.86904	3.44714	558.225	3	136.859	123.759	-0.296445	4.50413	76.9965	0	0.64457	578.159	5.61095	1.6779	1.62196	-0.0979813	-0.859453	0	1.0923
5061634012852110508	164.833	2.5998	3.47285	527.987	2	158.595	118.067	0.858245	2.34832	106.925	0	0.136294	536.723	0.277053	0.906273	0.391103	0.675133	-0.999949	0	8.35528e-05
14028232740682767184	50.2491	4.15497	5.13877	656.383	2	111.043	58.8727	0.924785	3.82449	116.309	0	1.52047	379.533	4.58227	1.60932	0.748793	0.347097	-0.741749	0	2.5987e-07
16650665330219169866	139.642	2.81159	4.02213	564.557	2	189.377	89.6362	0.341307	5.23711	71.2035	0	0.787791	601.978	1.83604	1.88381	0.755917	-0.411448	-0.853443	0	0.0040811
15939888424199402107	367.694	4.40214	4.42699	1004.26	2	162.454	77.6316	0.980477	0.736364	43.1433	0	0.15572	442.29	0.321266	2.8671	1.21725	0.735851	-0.9976	0	0.253136
11343472558750923070	63.572	5.23921	5.94509	596.265	2	52.5279	35.4996	1.51174	2.08161	51.4331	0	0.796992	251.813	3.63971	1.95593	1.46512	0.588498	-0.418879	0	9.91704e-06
17825474859908444442	186.112	4.70038	5.46675	1514.47	4	236.657	86.5877	0.894533	2.83758	73.717	0	1.01713	759.958	1.75469	1.00703	2.44057	-0.359072	0.894806	0	1.92442
17613539781694997213	337.289	4.21262	4.39488	711.15	2	200.588	37.5821	1.20011	1.47175	82.3264	0	0.260624	491.361	5.24812	1.74533	1.05471	-0.632741	-0.998486	0	0.241048
5670458471949914662	179.365	4.23076	4.83486	558.847	2	122.248	36.2968	1.34274	2.15348	72.4393	0	0.829261	396.723	3.90479	2.43649	0.404182	-0.713418	-0.834461	0	1.31599
13982015229631250646	236.748	4.35267	4.92013	1120.47	2	181.904	87.2312	1.11037	2.22259	113.277	0	1.07358	506.368	1.45217	1.1179	1.1731	-0.996768	-0.987727	0	1.20298e-09
15022642768794925987	206.309	4.57227	4.91802	623.628	2	122.231	32.6892	0.8876	3.87104	115.854	0	0.362312	393.684	1.65473	1.68911	1.61267	-0.994491	-0.999966	0	2.14466e-05
2965560694621533468	50.1259	4.58387	4.87377	533.839	5	56.0824	51.1377	-0.073641	3.66982	116.552	0	1.55602	718.204	5.79054	1.97468	0.712351	0.235093	0.444305	0	2.06033e-13
5594909091911863525	5.90585	3.20955	4.1989	898.499	3	185.043	163.531	0.907275	1.94016	88.1101	0	1.27107	780.307	5.54063	1.99836	0.781222	-0.0720628	-0.384689	0	2.67552e-05
