# Event number 	 W pT  	 | Delta eta j1,j2 | 	 Delta R j1,j2 	 m j1, j2 	 N of jets	 j1 pT 	 j2 pT 	 Centrality 	 | Delta Phi l1, l2 | 	 m l1, l2 	 Empty 	 | Delta eta l1,l2 | 	 mET (scalar) 	 mET phi 	 dijet min distance 	 Zeppenfeld Var 	 Cos |tot phi| 	 Cos | deltaphi(j1+j2,l1+l2) | 	 Empty 	 Weight

9126294386386554566	525.722	2.77787	3.98863	2051.61	3	732.691	317.799	0.645138	1.33234	174.682	0	0.421992	1849.67	0.58669	1.52282	0.364757	-0.289459	-0.947745	0	0.140431
156832283297698491	38.534	3.71136	4.82825	1622.95	4	288.779	211.563	1.7208	3.17414	59.0296	0	0.178714	791	1.87323	2.15983	0.348703	-0.621075	-0.283292	0	4.46194e-07
9398212264381714095	56.8009	3.1983	4.39409	822.734	2	170.205	149.784	-0.295064	3.26305	87.3395	0	1.59492	441.709	5.69863	1.71703	3.21477	0.378042	-0.167719	0	1.44212
2096424917152151416	83.6514	3.74551	4.64418	1331.21	2	203.935	196.324	1.63294	3.4792	118	0	0.423424	684.976	0.613681	1.63826	1.50715	0.404067	-0.992939	0	3.76695
13839509176312714107	51.8141	5.35557	5.97105	1422.39	3	136.693	69.2724	1.6143	0.684084	49.1049	0	0.792748	531.523	5.03784	2.84578	0.827012	0.997093	-0.620484	0	2.36185
5636152925780734529	171.731	4.35467	4.46027	905.36	3	121.724	87.4897	1.28193	4.64302	196.03	0	1.36949	652.54	2.79241	2.61946	0.428578	-0.701059	-0.99959	0	0.000110588
7808030641039298688	497.564	3.61613	3.7952	733.108	3	264.831	55.4707	1.15874	1.23563	45.0839	0	0.0878274	861.58	2.34387	1.84105	0.803289	-0.0345738	-0.999549	0	0.13011
15249734527919433034	169.202	5.04536	5.19929	1131.72	2	172.689	47.8787	2.00165	5.29119	102.404	0	0.00118135	526.291	2.35255	2.66748	0.520941	-0.790944	-0.995979	0	1.67242
4052513824884839544	204.355	3.44695	4.34965	889.483	2	254.688	93.3828	0.507688	1.51358	169.746	0	1.56113	689.036	2.04523	2.43912	1.18363	0.365266	-0.900352	0	-7.59924e-07
2570721227533254810	403.679	5.26075	5.48566	1771.18	2	306.986	53.0025	1.81682	1.93766	183.912	0	1.09571	702.967	4.88113	3.16159	0.588369	-0.99357	-0.996907	0	6.47875e-09
8817597203484768858	658.208	2.71635	2.71344	527.373	3	213.101	97.3701	-1.26205	5.35585	52.2087	0	0.450245	806.509	5.50037	2.33989	2.59133	0.213064	-0.985643	0	0.538264
17932818853119212259	185.561	6.6156	6.61535	1725.76	2	130.51	30.626	2.80462	0.166539	37.5474	0	0.460141	346.939	5.42155	3.9869	0.304343	-0.833527	-0.999061	0	1.25207
15921934140191311804	34.6581	5.04278	5.79843	637.862	2	64.9967	39.8709	1.61597	2.3492	130.37	0	1.45275	401.178	5.2426	1.71544	0.375765	-0.147583	-0.996695	0	1.70857e-08
5094552050085682013	170.791	5.06695	5.61437	851.38	2	132.388	34.0566	0.579719	1.54437	72.899	0	0.668783	388.309	3.28284	1.42453	1.75487	0.339427	-0.912331	0	1.04771e-08
16816246283395655289	707.399	4.13463	4.96974	1452.69	2	486.109	67.2679	-0.12792	0.396683	42.3945	0	0.472864	832.963	5.28813	2.84039	1.86823	-0.191509	-0.988715	0	1.33806
18360474185360889454	445.121	4.48339	4.53304	2041.35	2	283.147	169.103	2.12123	1.87803	403.984	0	0.171673	1094.06	0.56148	2.50856	0.0945002	0.990227	-0.995064	0	1.28011
17196568532343634609	14.4215	5.71673	6.20003	1217.15	2	81.8329	59.228	2.22916	0.252847	48.5887	0	1.18082	419.155	0.893942	2.95383	0.0953592	0.397667	-0.972376	0	0.000101141
17626120266695683484	282.661	2.64868	3.49962	977.544	2	318.29	192.591	1.0908	0.150449	24.3765	0	0.355802	860.248	3.77333	2.13331	0.138565	0.980126	-0.9264	0	0.193227
2912411852977574481	234.524	5.15096	5.54441	1897.18	3	231.457	89.5722	1.58312	1.60309	125.673	0	1.15439	701.013	3.31701	2.35689	0.411742	0.996916	-0.999247	0	7.6775e-05
15005183804367183720	66.718	4.30698	5.11873	653.667	3	94.4804	59.3864	1.70283	3.088	110.415	0	0.678398	529.867	4.74439	1.8878	3.08637	0.588137	-0.999429	0	10.563
8486897195981095864	151.826	4.57488	5.06422	1192.55	2	145.07	99.8346	0.943231	3.1823	107.456	0	0.67363	428.766	1.57225	1.6717	1.67458	-0.818978	-0.967808	0	1.66802
6690563864190974928	217.205	4.59001	5.04718	1206.6	2	134.276	108.84	1.61199	3.91387	69.0371	0	0.834169	518.566	5.33432	1.65664	0.114643	-0.363806	-0.911392	0	0.481871
5046593419435363003	67.4762	5.26446	6.07002	1772.7	3	141.454	113.686	1.68266	0.193903	34.6386	0	0.568464	668.514	5.21832	3.03505	0.740529	0.181767	-0.719208	0	1.08165e-09
5773672778049423896	227.935	4.68494	4.70508	702.304	2	84.0905	55.0181	0.00393523	2.37659	61.2576	0	1.08744	325.866	3.78942	1.99424	2.85975	0.609359	-0.933221	0	0.116617
15809526245295515696	407.867	4.46009	5.00108	2165.92	2	359.77	148.485	0.399847	0.200976	125.95	0	2.01519	778.547	6.1707	2.60962	0.53197	0.786385	-0.951091	0	1.4387
9478862530904764021	75.9581	4.97585	5.67678	558.504	2	67.0002	31.6972	1.41697	2.97478	109.139	0	0.0715187	393.746	5.01858	1.5811	3.0209	-0.0113429	0.889731	0	1.42779
12088362420242155295	256.519	2.97328	3.26613	701.59	3	201.92	125.973	0.0473083	0.846401	42.2217	0	0.212746	592.177	1.68063	2.01959	1.28865	-0.964901	-0.983999	0	0.312581
12269912402709024553	41.2827	4.53518	5.21177	691.24	3	95.4634	52.2994	2.08892	0.939007	27.2168	0	0.224675	336.605	0.400877	2.54107	0.187717	-0.999799	-0.846196	0	0.00016075
16341610198911243591	606.835	4.47002	4.67276	2072.02	2	300.187	164.279	0.527479	1.05471	85.6663	0	0.428115	729.77	5.38331	2.27932	1.63088	-0.415714	-0.991497	0	6.8964e-05
6204140411227838235	135.217	5.15105	5.72538	862.065	3	65.6814	64.8621	0.792973	0.126742	194.902	0	2.92503	578.755	0.232643	1.92076	0.738968	-0.33949	-0.867337	0	6.36111e-07
15657892661297677773	64.9091	7.07389	7.53152	3506.73	3	117.255	88.6769	1.86027	2.80239	83.199	0	0.958785	441.361	6.11663	2.27606	2.82599	-0.920619	0.988691	0	5.36997e-06
7515603742043301014	172.544	6.65706	6.75593	2024.12	2	167.062	31.532	2.30839	0.370164	150.485	0	1.97266	545.269	2.64551	3.11371	0.850344	-0.926204	-0.990885	0	1.10767e-11
16822791124437213931	92.5757	4.05234	5.09426	1249.77	2	188.48	138.773	0.860136	2.96305	113.635	0	1.84074	567.958	0.765284	0.997991	0.774838	0.993038	-0.669645	0	3.65367
4437720536054999688	252.821	2.86559	4.14342	597.974	3	267.404	67.1969	0.986587	0.198184	27.3781	0	0.483948	580.934	6.18344	1.43709	0.194567	0.387688	-0.810367	0	0.168691
1780547278956374645	108.152	3.57673	4.29717	770.624	2	137.319	115.874	0.785021	2.39115	59.3934	0	0.164533	566.698	5.251	1.35936	1.64918	-0.261507	0.343755	0	0.00126828
9566150912380493688	92.4208	2.52119	3.8405	785.609	3	243.499	174.793	-0.491568	0.158091	26.8727	0	0.424489	1034.44	4.0833	1.89929	1.62824	0.906945	0.192861	0	0.0123334
10860910417817046451	571.606	4.26635	4.31532	1501.38	3	236.184	136.685	1.47748	1.41335	126.338	0	0.358064	731.902	1.71169	2.87519	0.690409	-0.991608	-0.993416	0	1.4627
5619974764872782728	116.675	4.31456	5.32458	642.731	3	118.082	45.5334	1.15606	3.17196	112.973	0	1.65956	331.802	2.85435	1.40486	0.40827	0.925742	-0.734762	0	3.07951
1789319933888341109	74.4007	2.6088	3.90861	858.344	3	238.075	198.017	0.218474	3.67568	77.4053	0	0.0475388	684.687	1.03443	1.25584	1.8531	0.713092	-0.878745	0	0.00316462
10360754976907976660	44.5554	5.01647	5.60611	642.785	2	61.9569	43.6572	1.60023	0.779119	33.1147	0	0.0397391	285.525	5.10166	2.28061	0.965113	0.974831	-0.816544	0	0.950839
8514117280853598760	89.5405	3.40627	4.49426	1769.74	2	327.07	297.748	1.17427	1.90866	70.5462	0	0.325008	863.724	1.83206	2.29475	0.385411	-0.0356643	-0.851876	0	0.000500668
14028276486828175318	119.476	3.19334	4.37666	1845.46	3	394.827	326.298	0.59671	3.78375	251.694	0	1.25818	1121.71	5.9635	1.11742	0.792079	0.881527	-0.974339	0	0.522996
1069358754358943503	97.3173	6.4867	6.8732	1459.72	3	71.195	45.5013	2.51096	1.28222	70.7117	0	0.588888	293.69	5.52282	3.15168	0.360848	0.96523	-0.999914	0	3.34145
7006741187482756132	208.773	4.70262	4.69015	658.464	2	80.4699	49.4792	1.90895	0.973067	43.9475	0	0.318425	336.404	1.97939	2.73754	0.457143	0.608937	-0.730664	0	0.0574829
10815507629719657790	134.642	4.28194	4.83658	764.829	2	98.5937	80.5404	1.64354	2.84095	116.457	0	0.339784	367.978	5.48553	1.77941	0.29664	0.998056	-0.668653	0	7.46821
17917318778060617800	49.8678	3.95605	4.9545	1240.54	2	195.218	145.179	1.79437	0.69784	29.7976	0	0.0610874	679.782	0.506168	1.78423	0.162974	0.0355583	-0.978629	0	0.000205063
8146248688956513947	796.761	3.75084	3.7616	1276.94	3	225.95	177.415	1.70758	0.871528	77.8924	0	0.0202792	773.199	2.03051	3.0824	0.122375	-0.502888	-0.974758	0	0.000465627
3238684356237512504	156.318	3.8644	4.91335	829.469	2	176.302	78.2535	0.614468	4.94623	60.4969	0	0.347771	523.786	2.53148	1.65838	1.05837	-0.974363	-0.725423	0	5.12488e-08
16347950117397856045	303.051	3.16175	4.32235	867.723	2	281.841	104.078	0.719258	1.91436	102.224	0	1.33153	500.192	1.12136	1.66165	0.342134	-0.63514	-1	0	0.00170261
8287220987747106026	528.931	5.24494	5.4926	1925.19	2	262.339	74.4175	0.667632	5.79019	95.1529	0	1.61077	696.233	6.09356	2.83104	1.26855	0.9404	-0.995365	0	5.17582e-05
10088438787828975939	442.074	5.06132	5.11088	1797.17	4	191.912	107.62	2.0381	0.985727	54.7805	0	0.414095	670.951	5.76766	2.86834	0.261439	0.300615	-0.988301	0	0.370901
9844930303125139721	78.9718	3.28445	4.53015	787.87	2	180.223	119.72	0.941443	1.05084	37.3309	0	0.0221616	506.427	1.73948	2.31682	0.742311	0.576364	-0.89092	0	0.00146094
17884143855993172053	296.372	3.99669	4.45652	884.516	2	212.16	66.5699	-0.899026	1.0634	176.642	0	2.10256	636.458	3.40062	1.46513	2.62024	0.660739	-0.99161	0	7.86389e-05
18266287973714120559	264.254	4.28824	4.52143	946.371	5	170.318	72.2962	0.249253	0.170637	21.7494	0	0.611992	654.746	1.61102	1.31673	1.61756	-0.462178	-0.196553	0	0.806296
10628868266332275754	68.6119	5.74518	6.22538	979.907	2	60.8508	50.1675	1.9155	1.90342	59.5657	0	0.307877	277.971	1.22171	1.96264	1.31395	-0.0295781	-0.55138	0	0.00011282
2884023742629946030	65.012	3.14162	4.33776	754.333	5	159.763	140.875	-1.6954	2.39455	276.288	0	0.817435	944.843	5.3137	1.69482	3.85935	0.498334	0.956878	0	4.77115e-09
14069984617103592077	601.029	4.33311	4.32076	946.398	2	366.354	32.9018	0.103367	0.154506	70.1892	0	0.736949	692.411	2.45064	2.86496	1.50991	-0.221541	-0.987826	0	0.000198995
17955373755627185709	134.169	2.89468	4.2133	2546.02	4	568.576	565.609	0.311994	3.75218	164.517	0	0.175235	1672.92	6.19726	0.964844	1.69839	0.826572	0.197173	0	0.00147142
14605027906635648874	235.704	3.22629	4.47561	663.593	3	190.996	84.6379	0.636612	1.55337	120.508	0	0.659209	698.594	4.49468	1.96932	0.828505	-0.99001	-0.885027	0	0.00296303
12847623080859437977	255.297	4.9808	5.73463	1479.14	3	232.021	63.8177	-0.340477	3.32129	296.926	0	1.45601	798.076	4.46592	0.843978	2.05621	-0.81064	-0.909201	0	0.000521566
18206894701716992031	145.571	5.90731	6.12347	1345.16	2	85.121	57.7542	0.29508	0.525517	53.979	0	1.09108	283.463	6.24581	3.03467	2.3935	-0.0628901	-0.740158	0	2.32082
1266317213449089923	158.743	3.90934	4.73882	1023.24	2	181.181	111.77	1.04451	0.151481	32.8009	0	0.808522	523.474	2.45053	1.90554	0.450019	-0.993063	-0.608721	0	0.000145524
1896403136539002808	248.247	3.53129	4.50457	574.858	2	223.484	40.8635	0.26285	1.5803	108.41	0	0.604001	470.444	0.0455742	1.94868	1.17005	0.723565	-0.987055	0	1.39559
5754884128493550141	144.308	3.06628	3.93297	590.323	3	156.613	96.0354	0.504399	1.27118	76.9833	0	0.972747	664.596	3.05619	1.66759	0.491192	0.994784	-0.932247	0	2.63777e-05
15979697505749266009	293.977	3.05702	3.13673	537.073	3	133.814	107.79	-0.0778095	5.11031	108.666	0	0.951104	607.62	5.81014	1.91861	1.51654	0.833419	-0.979812	0	0.000587555
18086795296236642100	174.384	2.90851	3.86227	705.358	3	160.202	153.328	-2.40936	1.58491	215.827	0	2.40682	576.998	4.48255	0.958216	3.52169	-0.528965	-0.997724	0	5.06226e-06
9878326365641847669	604.96	4.10238	4.45496	1446.28	3	300.777	114.162	0.766293	0.210156	132.276	0	0.949766	1027.5	0.895772	2.98591	0.945733	-0.0695853	-0.998951	0	6.16143e-08
17094664537256548928	163.149	4.22107	5.07791	767.061	2	151.756	55.2364	0.0703767	3.46997	75.7831	0	1.00046	395.971	5.17245	1.06012	3.01882	0.801477	-0.281086	0	0.00220479
6796977582179094954	205.479	5.44452	6.09111	2096.83	2	184.742	101.991	1.80205	2.98458	72.9803	0	0.791526	499.767	0.332037	2.76032	2.57283	0.282737	0.511333	0	1.41849e-09
7752741778422262874	250.554	3.50985	4.23444	524.582	3	127.442	61.2485	-0.862939	2.68528	144.304	0	0.395062	698.19	3.13635	0.980338	2.71776	0.924149	-0.978133	0	2.97509e-06
4676224480327460003	263.916	2.9786	4.26066	1229.4	6	266.445	261.089	0.24103	0.978483	87.3029	0	0.00103097	1280.39	5.95515	0.543854	1.33529	-0.177054	0.477004	0	1.91072e-05
13701366718963486102	83.0877	2.74392	3.98929	621.329	2	157.178	137.638	-0.285656	1.56932	109.91	0	1.45693	458.341	6.14618	1.60876	0.675557	-0.128285	-0.887146	0	0.00391036
3197949272826306538	1044.39	3.97812	4.42002	2739.55	2	621.389	222.802	0.996025	0.859943	50.0344	0	0.177833	1233.21	2.6713	2.70932	1.00585	0.613439	-0.999802	0	0.718616
7397362810000316249	436.295	3.22976	3.50867	606.896	2	284.336	51.3792	-0.0248568	1.40617	145.839	0	0.713888	751.23	4.41352	2.18867	1.0146	-0.782434	-0.999663	0	0.455583
6221974648263359740	201.807	6.13327	6.15832	1660.68	2	99.0091	60.6364	1.60226	0.937491	195.784	0	2.50512	430.068	4.50547	3.03975	0.598289	-0.497925	-0.978397	0	0.466261
14826423483056766924	420.486	4.16393	4.1949	1065.17	3	286.82	63.1277	1.30065	4.63518	113.261	0	0.703639	673.367	1.18027	2.64079	0.544514	-0.734355	-0.991758	0	7.80228e-05
9232586488921705507	198.123	5.92083	6.16385	1660.03	2	173.665	42.5262	1.34506	3.79845	337.344	0	0.803805	596.396	6.18418	2.15563	2.21252	0.965977	-0.995044	0	0.271836
3683687746112149346	498.515	4.22165	4.85065	1953.43	4	559.691	97.8393	0.974879	0.5951	82.5133	0	0.111737	1326.2	4.02787	2.92416	1.1185	-0.337028	-0.966815	0	1.42984e-06
2588060954890272395	79.7301	4.41673	4.97274	708.936	2	82.35	72.2741	-0.454787	3.38234	215.415	0	3.11872	489.941	1.25443	0.522997	0.17721	0.457148	-0.877421	0	6.51315
7403430041977292638	311.071	3.24889	4.35863	1799.75	2	494.527	235.841	0.52843	0.842373	149.824	0	0.827691	1165.71	5.26791	0.52657	0.779657	0.0252413	-0.99561	0	3.60828
17538727740034992430	370.52	3.31933	4.32136	926.162	6	183.586	157.632	0.72263	0.492241	47.2215	0	0.147687	1134.55	1.41885	0.849406	0.916957	-0.838094	0.387607	0	2.54236e-10
17809247631541550462	274.969	4.57698	4.65529	1081.33	2	141.349	86.17	1.8006	0.611252	87.2827	0	0.952731	418.494	0.101924	3.468	0.215949	0.604282	-0.980125	0	6.86265e-05
5819780513153040731	249.579	2.95252	3.75454	619.95	3	175.312	106.379	-1.28793	0.49739	98.0079	0	1.92579	641.533	6.25317	1.16924	2.22829	0.564405	-0.977894	0	1.27687e-06
1404009007053256326	516.056	3.14689	3.68557	862.508	6	213.243	145.232	-0.491156	0.0998935	57.3912	0	0.952895	841.351	3.25148	2.13746	1.83757	0.749909	-0.98014	0	1.10537e-07
7346360990683906728	161.367	4.97359	5.82623	2583.46	2	288.356	157.917	0.684176	3.48397	259.939	0	1.9475	770.58	0.0742091	0.921896	0.0214175	0.980591	-0.999995	0	4.34862
14264940763557113949	299.965	5.38518	5.96383	1788.63	2	207.55	70.105	0.679097	2.34767	82.5218	0	0.601797	398.006	2.94534	2.07612	2.44402	0.741242	-0.978553	0	5.31394
974599981226547604	494.626	4.1347	4.23834	1214.24	3	216.339	110.706	-0.593647	1.10194	170.75	0	0.638368	894.891	4.94601	2.52029	2.60188	-0.857302	-0.999082	0	0.391803
12616083797231693438	562.835	4.62079	4.6491	1357.01	3	171.799	107.184	1.54921	0.411506	36.7606	0	0.688287	626.375	1.74136	3.49647	0.243009	-0.785929	-0.99759	0	6.45531e-05
4358107318030421424	112.292	2.68962	4.03672	1042.61	6	353.056	182.6	0.157255	1.70419	48.7744	0	0.83378	1212.66	1.54542	1.01973	1.10521	0.994947	0.225448	0	1.53245e-08
834557259181612347	527.18	3.62413	3.65641	554.324	2	269.824	31.6529	0.205797	1.93619	56.8503	0	0.905613	560.464	3.65198	1.57982	1.75749	0.483775	-0.997002	0	1.70421e-07
15856669677615154411	104.346	3.05704	4.12698	604.163	3	151.175	103.973	-1.11279	2.47579	126.407	0	1.92354	486.758	1.19062	1.43379	3.07641	-0.5712	0.41763	0	0.000941881
7643415093866798182	401.03	6.64818	7.3478	10167.4	4	543.934	245.74	0.633121	1.0594	156.962	0	1.42229	1137.23	4.91582	2.4059	2.05306	-0.98505	-0.997525	0	-7.88066e-18
